GROUP_NAME,N,AVG_PROB,POSITIVE_SHARE
Rowan College at Burlington County,9498,0.2185884254402736,0.208927
Ada Developers Academy,535,0.28144076378267546,0.272293
The University of Tennessee Health Science Center,6320,0.39012251781739493,0.378076
Allied American University,1596,0.2165237578758242,0.206913
Southwestern Oregon Community College,1416,0.28130108998896025,0.269902
Western State College of Law at Argosy University,1063,0.2566289652667772,0.244207
H&R Block Academy,1287,0.1621856751714823,0.154786
Jones College (Jacksonville),4000,0.23489661187102975,0.226933
Pioneer Pacific College,1559,0.23676975668109243,0.225868
Lone Star College System,48667,0.19998779872963462,0.190714
Claremont Mckenna College,6221,0.2574225944697376,0.248021
Lamar State College,553,0.16737483705625666,0.154221
Empire Beauty School,1686,0.2679368075923727,0.259422
Howard College,2000,0.2424814422936235,0.234198
Bethel College-North Newton,2985,0.3013829379522218,0.290553
Middle Georgia State University,6332,0.23204967219486644,0.222183
Grays Harbor College,1583,0.2776117811213584,0.266310
Geisinger Commonwealth School of Medicine,822,0.36469137140291635,0.357843
Daytona College,874,0.19798574019084358,0.187672
California College of Music,504,0.17688998304906445,0.160267
Faith Academy,7461,0.24934763926106923,0.240146
Public School,40078,0.15676988710397927,0.147029
George Mason University,103929,0.22680220626089637,0.215895
Commercial Divers International,885,0.17055748742191032,0.157488
Rome Free Academy,3523,0.24164750356543416,0.227932
"Middlesex Community College-Middletown, Ct",951,0.20179490153821855,0.192157
Fox Valley Technical College,14879,0.22436656467986957,0.214002
Hackbright Academy,1198,0.27636639985818573,0.266667
CUNY York College,3677,0.27973042036894286,0.268881
College of The Albemarle,2274,0.24632022034220835,0.237807
Itt Technical Institute-Troy,68872,0.11998556923831567,0.111885
Passaic County Community College,6651,0.22579278107801865,0.219874
Bessemer State Technical College,675,0.12910323313118605,0.123557
South Coast College,893,0.18385707923447853,0.172566
Accenture Solutions Delivery Academy,1671,0.20062029529136438,0.189699
Dispute Resolution Center,571,0.3995432783445115,0.375185
Ridgewater College,5399,0.22624613105274494,0.216142
Livonia Career Technical Center,692,0.17448716591019456,0.163914
Certified Life Coach Institute,968,0.6077388179094446,0.586762
South Georgia Technical College,905,0.16687189305621686,0.157631
Walden University,67833,0.44197245683720815,0.429103
Avenue Five Institute,500,0.27352408322915395,0.254799
Massachusetts Maritime Academy,4441,0.14419138233328846,0.134842
University of California-Santa Cruz,61107,0.2812899072211581,0.270291
Maysville Community and Technical College,1098,0.1839465476735433,0.175801
Chancellor Institute,719,0.24531438505161096,0.233179
Indiana University-Southeast,9713,0.23092596713205363,0.220617
Clinical Training Institute,984,0.4272889863753902,0.414742
Loyola Marymount University,37647,0.2699465952742955,0.259205
Polk State College,8225,0.2313556288602562,0.223673
El Paso Community College,7997,0.2193565132677535,0.210143
Baltimore City Community College,4398,0.26728408679833987,0.258800
City Colleges of Chicago-Kennedy-King College,2477,0.27170258803310193,0.260147
Global Tech College,2716,0.1810799113349321,0.164877
Saint Mary's University of Minnesota,14284,0.33126536625833947,0.318893
West Virginia State University,4821,0.2313606915892367,0.221821
Moore Norman Technology Center,1607,0.2005991990342321,0.191096
Catawba Valley Community College,4335,0.20848182395886625,0.200000
Modern Hairstyling Institute-Arecibo,895,0.1922419189343241,0.182174
"Mitchells Academy-Wilson, Nc",728,0.24607114856433698,0.236292
New York Film Academy,8398,0.1772788740849104,0.168228
Whatcom Community College,5289,0.29523554678477937,0.284382
Florida College of Integrative Medicine,1527,0.3114983383047505,0.295284
Monroe College,9791,0.22051625353113852,0.210987
Flint Hills Technical College,535,0.2020329018496236,0.186782
Alexander Academy,3336,0.247920888432552,0.236780
University of Puerto Rico-Rio Piedras,8431,0.2644704759786182,0.253743
Technical Institute,2752,0.12175727680813267,0.110976
Saint Louis Christian College,1167,0.3189514498338599,0.309271
Corinth Academy of Cosmetology,1158,0.24098958424431435,0.230189
SUNY Brockport,21955,0.27355028096040307,0.262100
Cet,1994,0.14833997406315738,0.137666
Midwest Technical Institute-Ridgeland,726,0.21394288875065862,0.200903
Executive Security International,1514,0.2725409813134047,0.251680
Lancaster County Career and Technology Center,1100,0.2084506973019646,0.197649
National Conflict Resolution Center,514,0.47186650473645275,0.446055
SUNY College of Technology at Alfred,8412,0.15982888992084912,0.150915
Monteclaro Escuela De Hoteleria Y Artes Culinarias,807,0.1467408102360157,0.134387
Thomas More University,3972,0.20300305923485282,0.191854
Louisiana State University Health Sciences Center-New Orleans,2430,0.37945331589979964,0.366864
Mcphs University,10061,0.4187556340594437,0.409052
Travel Agent Academy,514,0.29032765910430813,0.279869
University of Hawaii Maui College,2212,0.280994283246588,0.266643
Martinez Adult Education,936,0.21707118124342822,0.202761
Hawaii Tokai International College,957,0.21773205557535763,0.206446
Felician University,3132,0.29767696903673924,0.287710
SUNY College at Potsdam,8838,0.2621096469708513,0.250776
Polytechnic Institute,7963,0.13626036238307898,0.126676
Chrysler Academy,610,0.15101138708177564,0.141361
Los Angeles Community College District Office,1617,0.3190431105001887,0.306544
International Institute For Restorative Practices,1050,0.4246117364701988,0.410083
North Florida College,1030,0.2551106364016776,0.242697
Delaware Technical Community College,10629,0.22193901183647352,0.212407
Hamilton College,11130,0.2446272501615708,0.233699
Mcdaniel College,9647,0.30820753729785266,0.296043
Comcast University,792,0.214927721024849,0.201613
Feather River Community College District,1079,0.29637019035650697,0.284875
Georgia Military College-Atlanta Campus,574,0.19923116114345604,0.195467
Yakima Valley College,4083,0.2767293661059114,0.266393
St. Michael's Learning Academy,3759,0.21803535161280096,0.207746
Career Quest Learning Centers-Lansing,1031,0.2151036157777829,0.205975
Interactive College of Technology,661,0.1757061124615726,0.162592
East Tennessee State University,23422,0.27011243736019114,0.260553
Center For Innovative Training and Education,519,0.3509783094482704,0.336093
Rogers Academy of Hair Design,2748,0.25011503319803213,0.238355
"Real Educational Services, Inc",1792,0.14828534751527497,0.142399
Atlantic Acting School,1658,0.2550236702673528,0.241142
Duke Ellington School of The Arts,1573,0.26868631570050544,0.258065
Bucks County Community College,17060,0.199178851796246,0.190691
Berea College,4451,0.3244376765538591,0.312190
Tunxis Community College,3379,0.21781628500627348,0.208824
Academy of Chinese Culture and Health Sciences,2022,0.27486974759533844,0.265445
University of Mount Saint Vincent,1900,0.3486548217791522,0.335832
Sanford Burnham Prebys Medical Discovery Institute,907,0.23580436263040427,0.223268
Basic Enlisted Submarine School,755,0.16042904961372462,0.146369
Cleveland Clinic Health System,1716,0.39936944209879377,0.387023
Sul Ross State University,3073,0.2803722527779892,0.266591
Montessori Institute of Milwaukee,2000,0.33965503618179943,0.329067
Fullstack Academy,5728,0.212066204001532,0.200730
Kennedy University of Baptist,4183,0.1843459961315511,0.172439
San Joaquin Valley College-Modesto,744,0.26276551260303094,0.251116
North Country Community College,1107,0.2230566568060817,0.206799
Naval Technical Training Center,5843,0.16864290198506152,0.155996
Trinidad State College,2115,0.23947808618977487,0.226919
National Paralegal College,1719,0.19843706021920887,0.190174
Texas A&M University-Commerce,25831,0.24681771446560555,0.236999
University of California-Berkeley,229029,0.2671078560872237,0.255714
Sacramento Entrepreneurship Academy,669,0.3133278045804633,0.291771
Pine Ridge Job Corps,1072,0.21319444400105117,0.202160
Studio Academy of Beauty,627,0.24955216763963817,0.234417
University of Puerto Rico-Carolina,1024,0.20005626921303934,0.186520
United States Army,122151,0.19465471413469682,0.182223
Universidad Ana G. Mendez-Carolina Campus,500,0.16602166328955772,0.152513
Lenana School,1623,0.2011131346279148,0.190270
Randall University,941,0.24889517372378986,0.238606
Odessa College,5133,0.19184318279880905,0.182279
Halifax Community College,2308,0.21754689770073884,0.204990
Columbia-Greene Community College,1545,0.237884289497878,0.227090
University of Notre Dame,65601,0.23623128359352083,0.225601
Northland Community and Technical College,2414,0.23956559852771292,0.229550
Life Support Training Institute,629,0.33686052607930494,0.321330
Wilderness Medicine Institute,739,0.4072533471304221,0.395006
Otero Junior College,958,0.15923638031378728,0.146814
Mission Valley Regional Occupational Program,527,0.31105906156421953,0.298438
Denver Seminary,2380,0.49503477053981454,0.482067
Bais Binyomin Academy,524,0.19875143798577952,0.186125
University of Washington,188844,0.2840159989939467,0.272433
A T Still University of Health Sciences,4981,0.5092120707145555,0.496856
Oklahoma City Community College,8730,0.23033400349660932,0.220372
Southern New Hampshire University,142587,0.24611253720186044,0.234424
Miles College,2206,0.2533998634437838,0.246692
Moraine Valley Community College,14791,0.1999493404213894,0.191033
Sanford-Brown Institute,2477,0.2438263559956554,0.234396
Duquesne University,27871,0.26739718109822536,0.256823
Gateway Community and Technical College,3839,0.1925233647202419,0.181021
Norwich University,13349,0.2374078768009326,0.224499
Reedley College,2792,0.25998293146178353,0.248913
Newschool of Architecture and Design,4941,0.18517464615715945,0.174343
College of Visual Arts,2180,0.18172596460512583,0.169337
University of Pikeville,2712,0.25025174768436176,0.242716
St. Jude Nursing School,870,0.2794639382832779,0.266413
Bellevue University,30673,0.22091096038251565,0.209008
Professional Bartending School,2050,0.20882052601517212,0.193421
American Certification Institute,1450,0.2597022004389592,0.247472
Navy and Marine Corps Intelligence Training Center,1483,0.18701649965437875,0.169742
Loraines Academy&Spa,1268,0.26813847713475303,0.255587
Flight School,2850,0.20206604699695,0.189099
George C. Marshall European Center For Security Studies,585,0.2137858535602658,0.198880
San Joaquin Valley College-Bakersfield,611,0.2322695591263495,0.217610
International Academy of Design and Technology,10157,0.16733090710898207,0.157488
Western Michigan University,69242,0.2421659258979904,0.231155
Eastern Connecticut State University,11409,0.22825266412047465,0.218964
La Roche University,5515,0.2239211226718981,0.212004
Natural Gourmet Institute For Health and Culinary Arts,1053,0.45246167518118324,0.431886
California State Polytechnic University,10991,0.21975711904124617,0.210316
William Paterson University of New Jersey,26524,0.2271106881054528,0.217676
Woodland Community College,2443,0.26444614270229727,0.252953
College Park,1173,0.22558137221193902,0.214052
Rowan College of South Jersey,1421,0.25058075377932965,0.237107
Maric College,2502,0.2122340881550381,0.200267
Rensselaer at Hartford,2357,0.13437757850017112,0.126820
West Hills College-Coalinga,791,0.24661746127907988,0.240781
Vista Adult School,1833,0.23868996139279613,0.225264
Reach University,568,0.4685431101349616,0.457050
More Tech Institute,510,0.19438130757568567,0.191589
Trinity International University-Illinois,740,0.28816205040962684,0.280127
Fairmont State University,7016,0.21975763750070315,0.209122
Estrella Mountain Community College,4693,0.25040385322853703,0.239740
Northeastern Hospital School of Nursing,805,0.403588010838568,0.394467
Applied Instructional Design Academy,1052,0.5308728794436417,0.500420
Rensselaer Polytechnic Institute,37605,0.15348189506484544,0.144132
New Jersey Institute of Technology,40410,0.12273426581225676,0.114877
Columbia School of Broadcasting,1096,0.20929727730293554,0.197708
Roberts Wesleyan College,4651,0.32877933826562605,0.313523
Christie's Education,752,0.2051120190567487,0.190385
Paralegal Institute,977,0.21160156040455003,0.198850
Western New England University,14792,0.18544200543280406,0.175397
Desales University,11351,0.23034120535956046,0.220253
Detroit Training Center,931,0.22506528514870638,0.212707
Acton Technical College,973,0.26138012224044316,0.251539
North Orange County Regional Occupational Program,1052,0.28644786594166594,0.273856
University of Providence,2445,0.3055488479156704,0.294138
Global Translation Institute,595,0.26455304913710126,0.256738
Nyack College,4745,0.342147486410056,0.331605
Institute For Supply Management (ISM),1160,0.11492820124915218,0.104317
Utica School of Commerce,1272,0.22191904391274228,0.213041
Collin County Community College District,120227,0.21478138914854958,0.204519
Academy X,762,0.2423690150982361,0.231544
